datetime,energy_supplied_kwh,energy_billed_kwh
2022-12-03 01:17:17,43.86,39.94
2022-12-03 02:17:16,88.3,81.0
2022-12-03 03:17:16,96.76,81.28
2022-12-03 04:17:15,49.19,48.78
2022-12-03 05:17:14,41.1,38.76
2022-12-03 06:17:14,20.0,19.04
2022-12-03 07:17:13,94.0,87.59
2022-12-03 08:17:13,47.27,45.47
2022-12-03 09:17:12,46.71,44.18
2022-12-03 10:17:12,95.9,89.54
2022-12-03 11:17:11,50.85,46.43
2022-12-03 12:17:11,55.98,51.93
2022-12-03 13:17:10,58.59,53.83
2022-12-03 14:17:10,51.44,49.54
2022-12-03 15:17:09,38.6,35.84
2022-12-03 16:17:09,61.98,56.99
2022-12-03 17:17:08,43.82,38.92
2022-12-03 18:17:07,36.35,34.49
2022-12-03 19:17:07,38.68,35.39
2022-12-03 20:17:06,75.1,68.22
2022-12-03 21:17:06,54.66,51.44
2022-12-03 22:17:05,51.79,50.53
2022-12-03 23:17:05,75.66,67.84
2022-12-04 00:17:04,97.84,92.21
2022-12-04 01:17:04,20.0,17.77
2022-12-04 02:17:03,101.69,97.85
2022-12-04 03:17:03,82.95,80.26
2022-12-04 04:17:02,99.42,91.3
2022-12-04 05:17:02,81.4,65.95
2022-12-04 06:17:01,98.34,89.06
2022-12-04 07:17:00,80.89,75.75
2022-12-04 08:17:00,98.06,88.93
2022-12-04 09:16:59,86.25,81.26
2022-12-04 10:16:59,48.71,44.89
2022-12-04 11:16:58,120.0,114.47
2022-12-04 12:16:58,76.73,73.62
2022-12-04 13:16:57,59.6,53.8
2022-12-04 14:16:57,51.37,47.46
2022-12-04 15:16:56,38.17,36.62
2022-12-04 16:16:56,32.69,29.86
2022-12-04 17:16:55,69.24,64.18
2022-12-04 18:16:54,30.44,28.47
2022-12-04 19:16:54,77.09,72.61
2022-12-04 20:16:53,56.01,51.42
2022-12-04 21:16:53,54.18,48.59
2022-12-04 22:16:52,63.48,62.27
2022-12-04 23:16:52,74.38,70.44
2022-12-05 00:16:51,56.45,52.5
2022-12-05 01:16:51,67.79,64.96
2022-12-05 02:16:50,78.64,73.89
2022-12-05 03:16:50,63.08,58.32
2022-12-05 04:16:49,36.23,31.88
2022-12-05 05:16:49,89.31,83.14
2022-12-05 06:16:48,74.43,68.48
2022-12-05 07:16:47,116.89,107.75
2022-12-05 08:16:47,70.0,66.1
2022-12-05 09:16:46,79.99,71.82
2022-12-05 10:16:46,104.75,99.97
2022-12-05 11:16:45,50.87,46.06
2022-12-05 12:16:45,20.0,15.37
2022-12-05 13:16:44,60.87,58.27
2022-12-05 14:16:44,77.42,73.8
2022-12-05 15:16:43,67.79,64.31
2022-12-05 16:16:43,54.72,50.01
2022-12-05 17:16:42,65.4,62.43
2022-12-05 18:16:42,70.19,65.3
2022-12-05 19:16:41,48.19,45.71
2022-12-05 20:16:40,20.0,18.57
2022-12-05 21:16:40,83.35,74.57
2022-12-05 22:16:39,45.5,41.12
2022-12-05 23:16:39,86.73,80.86
2022-12-06 00:16:38,77.5,73.28
2022-12-06 01:16:38,101.91,95.73
2022-12-06 02:16:37,75.68,72.14
2022-12-06 03:16:37,103.65,97.64
2022-12-06 04:16:36,57.67,52.28
2022-12-06 05:16:36,60.6,56.71
2022-12-06 06:16:35,54.71,50.79
2022-12-06 07:16:35,67.87,62.53
2022-12-06 08:16:34,42.97,40.47
2022-12-06 09:16:33,24.48,22.95
2022-12-06 10:16:33,48.33,44.93
2022-12-06 11:16:32,77.82,72.93
2022-12-06 12:16:32,70.73,40.94
2022-12-06 13:16:31,65.71,64.16
2022-12-06 14:16:31,44.82,41.4
2022-12-06 15:16:30,105.21,97.48
2022-12-06 16:16:30,29.71,28.02
2022-12-06 17:16:29,92.99,86.11
2022-12-06 18:16:29,53.65,49.13
2022-12-06 19:16:28,76.39,69.62
2022-12-06 20:16:27,64.14,61.34
2022-12-06 21:16:27,57.53,52.28
2022-12-06 22:16:26,75.84,70.4
2022-12-06 23:16:26,84.05,75.35
2022-12-07 00:16:25,48.4,45.68
2022-12-07 01:16:25,53.8,51.3
2022-12-07 02:16:24,120.0,114.29
2022-12-07 03:16:24,40.64,39.51
2022-12-07 04:16:23,120.0,111.5
2022-12-07 05:16:23,44.97,42.66
2022-12-07 06:16:22,20.0,18.85
2022-12-07 07:16:22,93.15,85.15
2022-12-07 08:16:21,113.19,105.17
2022-12-07 09:16:20,39.02,35.08
2022-12-07 10:16:20,30.74,27.27
2022-12-07 11:16:19,46.53,42.81
2022-12-07 12:16:19,35.94,33.34
2022-12-07 13:16:18,70.52,64.61
2022-12-07 14:16:18,59.36,55.68
2022-12-07 15:16:17,31.91,28.88
2022-12-07 16:16:17,98.35,93.46
2022-12-07 17:16:16,20.0,18.78
2022-12-07 18:16:16,78.83,70.99
2022-12-07 19:16:15,30.18,28.07
2022-12-07 20:16:15,20.0,18.83
2022-12-07 21:16:14,71.47,66.6
2022-12-07 22:16:13,29.59,27.2
2022-12-07 23:16:13,97.64,96.5
2022-12-08 00:16:12,99.14,93.69
2022-12-08 01:16:12,48.43,45.12
2022-12-08 02:16:11,36.87,34.54
2022-12-08 03:16:11,22.1,19.74
2022-12-08 04:16:10,46.65,43.81
2022-12-08 05:16:10,78.37,71.37
2022-12-08 06:16:09,52.33,49.45
2022-12-08 07:16:09,69.06,61.93
2022-12-08 08:16:08,72.78,68.29
2022-12-08 09:16:08,65.34,59.97
2022-12-08 10:16:07,75.75,73.62
2022-12-08 11:16:06,102.48,93.39
2022-12-08 12:16:06,72.29,70.11
2022-12-08 13:16:05,52.7,49.5
2022-12-08 14:16:05,52.08,50.24
2022-12-08 15:16:04,69.8,62.89
2022-12-08 16:16:04,73.63,69.0
2022-12-08 17:16:03,63.84,60.11
2022-12-08 18:16:03,34.27,31.53
2022-12-08 19:16:02,82.94,77.9
2022-12-08 20:16:02,39.73,35.33
2022-12-08 21:16:01,74.61,69.73
2022-12-08 22:16:00,40.22,37.09
2022-12-08 23:16:00,51.27,47.79
2022-12-09 00:15:59,75.06,67.58
2022-12-09 01:15:59,35.52,32.77
2022-12-09 02:15:58,107.99,102.11
2022-12-09 03:15:58,92.19,86.09
2022-12-09 04:15:57,63.15,55.57
2022-12-09 05:15:57,63.71,58.27
2022-12-09 06:15:56,25.04,23.6
2022-12-09 07:15:56,106.5,98.38
2022-12-09 08:15:55,44.35,42.26
2022-12-09 09:15:55,69.4,62.93
2022-12-09 10:15:54,49.17,44.86
2022-12-09 11:15:53,48.63,44.62
2022-12-09 12:15:53,42.5,40.35
2022-12-09 13:15:52,41.71,37.54
2022-12-09 14:15:52,62.47,57.72
2022-12-09 15:15:51,59.69,54.68
2022-12-09 16:15:51,46.83,44.34
2022-12-09 17:15:50,52.7,47.55
2022-12-09 18:15:50,72.36,68.43
2022-12-09 19:15:49,84.7,75.52
2022-12-09 20:15:49,72.31,66.13
2022-12-09 21:15:48,78.04,72.32
2022-12-09 22:15:48,57.01,51.59
2022-12-09 23:15:47,95.2,59.3
2022-12-10 00:15:46,27.57,26.95
2022-12-10 01:15:46,88.4,78.79
2022-12-10 02:15:45,75.58,70.41
2022-12-10 03:15:45,119.68,110.47
2022-12-10 04:15:44,62.95,56.52
2022-12-10 05:15:44,27.94,25.35
2022-12-10 06:15:43,53.02,48.06
2022-12-10 07:15:43,84.76,55.42
2022-12-10 08:15:42,56.1,50.1
2022-12-10 09:15:42,33.32,31.72
2022-12-10 10:15:41,44.81,42.33
2022-12-10 11:15:41,44.96,42.34
2022-12-10 12:15:40,79.5,72.21
2022-12-10 13:15:39,81.54,74.67
2022-12-10 14:15:39,28.28,26.08
2022-12-10 15:15:38,34.47,30.85
2022-12-10 16:15:38,42.81,39.22
2022-12-10 17:15:37,43.96,41.54
2022-12-10 18:15:37,60.97,59.2
2022-12-10 19:15:36,51.5,46.71
2022-12-10 20:15:36,22.49,20.28
2022-12-10 21:15:35,54.17,51.75
2022-12-10 22:15:35,69.19,65.26
2022-12-10 23:15:34,30.53,28.74
2022-12-11 00:15:33,118.47,111.4
2022-12-11 01:15:33,65.82,62.5
2022-12-11 02:15:32,101.53,91.57
2022-12-11 03:15:32,58.84,54.07
2022-12-11 04:15:31,100.26,93.93
2022-12-11 05:15:31,67.94,62.97
2022-12-11 06:15:30,71.06,64.69
2022-12-11 07:15:30,55.21,48.77
2022-12-11 08:15:29,94.97,88.29
2022-12-11 09:15:29,67.06,60.76
2022-12-11 10:15:28,63.64,59.15
2022-12-11 11:15:28,120.0,109.9
2022-12-11 12:15:27,56.13,50.7
2022-12-11 13:15:26,32.9,30.68
2022-12-11 14:15:26,68.8,63.92
2022-12-11 15:15:25,66.49,60.28
2022-12-11 16:15:25,75.71,70.1
2022-12-11 17:15:24,62.47,55.92
2022-12-11 18:15:24,60.14,55.79
2022-12-11 19:15:23,20.62,18.97
2022-12-11 20:15:23,58.7,54.12
2022-12-11 21:15:22,77.88,71.38
2022-12-11 22:15:22,65.3,60.66
2022-12-11 23:15:21,88.38,82.52
2022-12-12 00:15:21,61.95,57.6
2022-12-12 01:15:20,78.55,73.86
2022-12-12 02:15:19,73.95,68.4
2022-12-12 03:15:19,51.99,49.14
2022-12-12 04:15:18,70.42,63.94
2022-12-12 05:15:18,107.82,102.44
2022-12-12 06:15:17,105.17,100.05
2022-12-12 07:15:17,89.5,86.72
2022-12-12 08:15:16,73.76,67.11
2022-12-12 09:15:16,62.84,59.44
2022-12-12 10:15:15,108.7,98.19
2022-12-12 11:15:15,90.71,81.48
2022-12-12 12:15:14,69.78,63.92
2022-12-12 13:15:14,20.51,18.8
2022-12-12 14:15:13,21.72,20.27
2022-12-12 15:15:12,73.96,68.14
2022-12-12 16:15:12,33.69,30.68
2022-12-12 17:15:11,20.0,18.92
2022-12-12 18:15:11,49.07,44.89
2022-12-12 19:15:10,69.63,63.52
2022-12-12 20:15:10,60.08,56.26
2022-12-12 21:15:09,27.81,25.79
2022-12-12 22:15:09,63.63,59.86
2022-12-12 23:15:08,43.58,41.36
2022-12-13 00:15:08,44.15,40.77
2022-12-13 01:15:07,46.09,41.59
2022-12-13 02:15:06,87.23,79.04
2022-12-13 03:15:06,31.7,29.46
2022-12-13 04:15:05,94.57,85.64
2022-12-13 05:15:05,37.77,35.38
2022-12-13 06:15:04,47.67,44.47
2022-12-13 07:15:04,120.0,108.7
2022-12-13 08:15:03,91.43,84.02
2022-12-13 09:15:03,20.0,19.53
2022-12-13 10:15:02,88.63,84.88
2022-12-13 11:15:02,41.25,40.65
2022-12-13 12:15:01,25.13,24.26
2022-12-13 13:15:01,88.65,83.52
2022-12-13 14:15:00,51.8,48.44
2022-12-13 15:14:59,63.79,57.25
2022-12-13 16:14:59,85.91,82.71
2022-12-13 17:14:58,57.41,53.39
2022-12-13 18:14:58,71.03,46.41
2022-12-13 19:14:57,60.57,56.03
2022-12-13 20:14:57,64.98,61.13
2022-12-13 21:14:56,43.87,41.11
2022-12-13 22:14:56,92.99,91.02
2022-12-13 23:14:55,103.5,96.5
2022-12-14 00:14:55,76.53,70.54
2022-12-14 01:14:54,34.98,31.87
2022-12-14 02:14:54,78.87,75.39
2022-12-14 03:14:53,102.84,91.78
2022-12-14 04:14:52,34.9,32.37
2022-12-14 05:14:52,26.65,24.19
2022-12-14 06:14:51,73.14,68.37
2022-12-14 07:14:51,90.19,82.35
2022-12-14 08:14:50,73.69,71.25
2022-12-14 09:14:50,72.48,49.05
2022-12-14 10:14:49,78.68,73.03
2022-12-14 11:14:49,87.21,83.49
2022-12-14 12:14:48,69.47,67.59
2022-12-14 13:14:48,33.22,30.74
2022-12-14 14:14:47,51.48,47.49
2022-12-14 15:14:47,74.64,69.44
2022-12-14 16:14:46,79.88,71.19
2022-12-14 17:14:45,61.79,56.42
2022-12-14 18:14:45,88.15,83.73
2022-12-14 19:14:44,62.93,59.65
2022-12-14 20:14:44,91.61,86.01
2022-12-14 21:14:43,24.97,23.83
2022-12-14 22:14:43,66.14,62.07
2022-12-14 23:14:42,29.66,23.78
2022-12-15 00:14:42,22.05,20.9
2022-12-15 01:14:41,101.48,92.29
2022-12-15 02:14:41,53.86,47.59
2022-12-15 03:14:40,65.28,61.73
2022-12-15 04:14:39,87.13,79.4
2022-12-15 05:14:39,80.52,71.19
2022-12-15 06:14:38,60.97,57.27
2022-12-15 07:14:38,60.69,57.84
2022-12-15 08:14:37,98.59,90.44
2022-12-15 09:14:37,94.34,86.01
2022-12-15 10:14:36,91.73,83.75
2022-12-15 11:14:36,85.18,77.61
2022-12-15 12:14:35,59.21,55.6
2022-12-15 13:14:35,47.48,45.76
2022-12-15 14:14:34,55.89,51.22
2022-12-15 15:14:34,63.65,57.87
2022-12-15 16:14:33,40.04,36.96
2022-12-15 17:14:32,59.64,55.35
2022-12-15 18:14:32,44.88,42.58
2022-12-15 19:14:31,74.69,68.79
2022-12-15 20:14:31,55.68,51.44
2022-12-15 21:14:30,59.16,56.41
2022-12-15 22:14:30,60.28,55.83
2022-12-15 23:14:29,70.82,64.89
2022-12-16 00:14:29,85.38,83.62
2022-12-16 01:14:28,69.82,65.85
2022-12-16 02:14:28,58.45,47.07
2022-12-16 03:14:27,76.63,70.86
2022-12-16 04:14:27,20.0,19.46
2022-12-16 05:14:26,120.0,109.87
2022-12-16 06:14:25,88.0,84.93
2022-12-16 07:14:25,56.6,52.6
2022-12-16 08:14:24,88.91,84.1
2022-12-16 09:14:24,93.41,86.66
2022-12-16 10:14:23,53.21,50.5
2022-12-16 11:14:23,26.93,24.56
2022-12-16 12:14:22,57.02,52.4
2022-12-16 13:14:22,71.38,66.87
2022-12-16 14:14:21,90.94,82.46
2022-12-16 15:14:21,48.63,44.89
2022-12-16 16:14:20,72.14,67.23
2022-12-16 17:14:20,73.32,67.38
2022-12-16 18:14:19,57.73,52.77
2022-12-16 19:14:18,45.16,41.5
2022-12-16 20:14:18,101.6,92.69
2022-12-16 21:14:17,74.63,67.42
2022-12-16 22:14:17,58.06,52.98
2022-12-16 23:14:16,87.9,83.67
2022-12-17 00:14:16,65.58,60.99
2022-12-17 01:14:15,71.4,66.2
2022-12-17 02:14:15,46.28,43.22
2022-12-17 03:14:14,67.86,64.24
2022-12-17 04:14:14,63.89,59.44
2022-12-17 05:14:13,120.0,110.52
2022-12-17 06:14:12,58.49,54.63
2022-12-17 07:14:12,120.0,113.86
2022-12-17 08:14:11,95.46,89.31
2022-12-17 09:14:11,50.93,47.56
2022-12-17 10:14:10,94.24,88.44
2022-12-17 11:14:10,64.15,57.35
2022-12-17 12:14:09,57.18,51.13
2022-12-17 13:14:09,56.42,53.48
2022-12-17 14:14:08,75.81,70.34
2022-12-17 15:14:08,88.46,79.98
2022-12-17 16:14:07,69.38,64.12
2022-12-17 17:14:07,85.13,80.12
2022-12-17 18:14:06,44.27,39.34
2022-12-17 19:14:05,41.52,37.58
2022-12-17 20:14:05,30.04,28.21
2022-12-17 21:14:04,117.46,110.22
2022-12-17 22:14:04,70.02,64.17
2022-12-17 23:14:03,84.69,82.07
2022-12-18 00:14:03,83.4,76.42
2022-12-18 01:14:02,120.0,109.45
2022-12-18 02:14:02,73.42,67.52
2022-12-18 03:14:01,76.58,73.83
2022-12-18 04:14:01,120.0,108.9
2022-12-18 05:14:00,56.62,52.32
2022-12-18 06:14:00,73.77,68.93
2022-12-18 07:13:59,58.35,52.85
2022-12-18 08:13:58,105.17,96.75
2022-12-18 09:13:58,47.84,44.12
2022-12-18 10:13:57,46.24,43.11
2022-12-18 11:13:57,20.0,18.63
2022-12-18 12:13:56,99.76,90.52
2022-12-18 13:13:56,74.5,68.79
2022-12-18 14:13:55,60.46,57.63
2022-12-18 15:13:55,54.03,50.16
2022-12-18 16:13:54,24.41,22.13
2022-12-18 17:13:54,78.76,74.4
2022-12-18 18:13:53,71.89,67.16
2022-12-18 19:13:53,81.3,75.0
2022-12-18 20:13:52,82.51,76.8
2022-12-18 21:13:51,20.0,18.39
2022-12-18 22:13:51,59.67,55.88
2022-12-18 23:13:50,99.44,90.27
2022-12-19 00:13:50,55.78,51.0
2022-12-19 01:13:49,20.0,18.78
2022-12-19 02:13:49,78.64,72.87
2022-12-19 03:13:48,72.34,69.48
2022-12-19 04:13:48,75.24,73.1
2022-12-19 05:13:47,63.4,60.09
2022-12-19 06:13:47,76.09,72.47
2022-12-19 07:13:46,51.8,47.65
2022-12-19 08:13:45,120.0,116.33
2022-12-19 09:13:45,75.3,69.82
2022-12-19 10:13:44,111.71,101.73
2022-12-19 11:13:44,77.9,73.62
2022-12-19 12:13:43,75.36,71.16
2022-12-19 13:13:43,55.75,52.41
2022-12-19 14:13:42,78.33,69.18
2022-12-19 15:13:42,71.28,67.32
2022-12-19 16:13:41,54.0,50.42
2022-12-19 17:13:41,37.28,34.25
2022-12-19 18:13:40,64.81,62.62
2022-12-19 19:13:40,103.99,96.51
2022-12-19 20:13:39,86.62,81.83
2022-12-19 21:13:38,58.99,55.03
2022-12-19 22:13:38,88.0,78.22
2022-12-19 23:13:37,67.84,62.5
2022-12-20 00:13:37,67.94,64.14
2022-12-20 01:13:36,81.25,77.76
2022-12-20 02:13:36,120.0,112.59
2022-12-20 03:13:35,99.74,89.59
2022-12-20 04:13:35,59.95,54.44
2022-12-20 05:13:34,93.61,88.93
2022-12-20 06:13:34,40.74,38.22
2022-12-20 07:13:33,46.89,41.99
2022-12-20 08:13:33,58.39,34.6
2022-12-20 09:13:32,55.57,49.17
2022-12-20 10:13:31,96.84,90.05
2022-12-20 11:13:31,82.63,76.56
2022-12-20 12:13:30,66.96,61.13
2022-12-20 13:13:30,116.09,104.96
2022-12-20 14:13:29,41.53,37.31
2022-12-20 15:13:29,74.58,68.62
2022-12-20 16:13:28,59.16,57.95
2022-12-20 17:13:28,20.0,19.29
2022-12-20 18:13:27,37.76,36.34
2022-12-20 19:13:27,53.19,49.32
2022-12-20 20:13:26,85.49,81.11
2022-12-20 21:13:26,86.34,80.45
2022-12-20 22:13:25,21.71,20.12
2022-12-20 23:13:24,48.06,44.52
2022-12-21 00:13:24,101.4,92.69
2022-12-21 01:13:23,49.55,46.67
2022-12-21 02:13:23,57.39,50.85
2022-12-21 03:13:22,21.02,19.55
2022-12-21 04:13:22,103.1,96.02
2022-12-21 05:13:21,52.16,45.9
2022-12-21 06:13:21,83.04,78.57
2022-12-21 07:13:20,120.0,106.29
2022-12-21 08:13:20,111.82,100.19
2022-12-21 09:13:19,78.85,61.57
2022-12-21 10:13:18,107.62,99.59
2022-12-21 11:13:18,88.29,80.99
2022-12-21 12:13:17,34.21,33.06
2022-12-21 13:13:17,47.6,44.67
2022-12-21 14:13:16,92.78,82.95
2022-12-21 15:13:16,34.52,32.32
2022-12-21 16:13:15,86.71,80.64
2022-12-21 17:13:15,60.5,56.13
2022-12-21 18:13:14,90.24,84.3
2022-12-21 19:13:14,57.06,50.76
2022-12-21 20:13:13,56.02,50.26
2022-12-21 21:13:13,46.15,41.67
2022-12-21 22:13:12,35.13,32.28
2022-12-21 23:13:11,68.4,63.56
2022-12-22 00:13:11,84.7,81.73
2022-12-22 01:13:10,73.36,70.57
2022-12-22 02:13:10,98.36,93.09
2022-12-22 03:13:09,84.83,78.21
2022-12-22 04:13:09,58.35,54.67
2022-12-22 05:13:08,88.0,80.99
2022-12-22 06:13:08,68.18,62.93
2022-12-22 07:13:07,75.79,71.99
2022-12-22 08:13:07,40.08,36.56
2022-12-22 09:13:06,83.79,77.34
2022-12-22 10:13:06,102.5,96.01
2022-12-22 11:13:05,34.73,33.4
2022-12-22 12:13:04,46.08,43.19
2022-12-22 13:13:04,72.06,66.07
2022-12-22 14:13:03,75.66,67.77
2022-12-22 15:13:03,58.03,54.39
2022-12-22 16:13:02,81.44,74.51
2022-12-22 17:13:02,79.02,73.09
2022-12-22 18:13:01,64.59,58.85
2022-12-22 19:13:01,20.0,18.86
2022-12-22 20:13:00,56.54,51.46
2022-12-22 21:13:00,80.74,74.09
2022-12-22 22:12:59,44.45,40.8
2022-12-22 23:12:59,47.25,44.69
2022-12-23 00:12:58,48.6,45.51
2022-12-23 01:12:57,57.02,53.74
2022-12-23 02:12:57,67.21,61.33
2022-12-23 03:12:56,51.6,47.8
2022-12-23 04:12:56,23.84,21.66
2022-12-23 05:12:55,27.39,25.13
2022-12-23 06:12:55,80.01,74.91
2022-12-23 07:12:54,56.08,51.82
2022-12-23 08:12:54,87.54,83.84
2022-12-23 09:12:53,69.02,66.43
2022-12-23 10:12:53,89.46,84.1
2022-12-23 11:12:52,44.47,41.97
2022-12-23 12:12:51,20.0,18.97
2022-12-23 13:12:51,49.79,46.23
2022-12-23 14:12:50,58.73,52.83
2022-12-23 15:12:50,20.0,18.76
2022-12-23 16:12:49,35.62,31.35
2022-12-23 17:12:49,36.85,33.45
2022-12-23 18:12:48,84.52,78.59
2022-12-23 19:12:48,20.0,18.71
2022-12-23 20:12:47,95.25,89.74
2022-12-23 21:12:47,73.92,67.09
2022-12-23 22:12:46,57.9,54.36
2022-12-23 23:12:46,70.55,47.27
2022-12-24 00:12:45,65.86,59.53
2022-12-24 01:12:44,76.03,68.28
2022-12-24 02:12:44,26.24,24.0
2022-12-24 03:12:43,51.01,46.87
2022-12-24 04:12:43,113.49,102.62
2022-12-24 05:12:42,20.0,18.33
2022-12-24 06:12:42,64.04,60.24
2022-12-24 07:12:41,74.69,68.56
2022-12-24 08:12:41,92.83,87.17
2022-12-24 09:12:40,95.6,89.9
2022-12-24 10:12:40,76.9,72.64
2022-12-24 11:12:39,76.71,72.06
2022-12-24 12:12:39,120.0,115.74
2022-12-24 13:12:38,36.81,35.59
2022-12-24 14:12:37,74.37,68.86
2022-12-24 15:12:37,73.53,68.0
2022-12-24 16:12:36,50.83,48.58
2022-12-24 17:12:36,68.71,65.73
2022-12-24 18:12:35,76.62,71.74
2022-12-24 19:12:35,20.0,18.56
2022-12-24 20:12:34,56.83,51.66
2022-12-24 21:12:34,62.73,58.67
2022-12-24 22:12:33,67.12,62.66
2022-12-24 23:12:33,71.78,67.44
2022-12-25 00:12:32,50.02,44.02
2022-12-25 01:12:32,31.87,28.19
2022-12-25 02:12:31,67.72,65.44
2022-12-25 03:12:30,97.35,90.03
2022-12-25 04:12:30,91.47,88.68
2022-12-25 05:12:29,52.57,49.75
2022-12-25 06:12:29,116.83,113.15
2022-12-25 07:12:28,64.35,61.53
2022-12-25 08:12:28,86.86,80.52
2022-12-25 09:12:27,82.86,76.79
2022-12-25 10:12:27,95.22,88.98
2022-12-25 11:12:26,52.74,50.46
2022-12-25 12:12:26,52.16,47.3
2022-12-25 13:12:25,89.08,81.59
2022-12-25 14:12:24,32.38,29.49
2022-12-25 15:12:24,35.9,33.03
2022-12-25 16:12:23,36.35,32.91
2022-12-25 17:12:23,49.55,46.71
2022-12-25 18:12:22,67.07,61.69
2022-12-25 19:12:22,62.23,57.95
2022-12-25 20:12:21,46.18,42.17
2022-12-25 21:12:21,67.44,63.0
2022-12-25 22:12:20,47.64,42.89
2022-12-25 23:12:20,106.22,99.53
2022-12-26 00:12:19,82.01,75.81
2022-12-26 01:12:19,107.14,95.9
2022-12-26 02:12:18,82.24,77.88
2022-12-26 03:12:17,71.71,67.03
2022-12-26 04:12:17,67.61,65.17
2022-12-26 05:12:16,97.73,87.79
2022-12-26 06:12:16,81.31,74.2
2022-12-26 07:12:15,48.1,43.19
2022-12-26 08:12:15,114.09,109.55
2022-12-26 09:12:14,63.88,60.8
2022-12-26 10:12:14,83.29,78.07
2022-12-26 11:12:13,76.84,73.41
2022-12-26 12:12:13,59.84,52.68
2022-12-26 13:12:12,94.5,91.43
2022-12-26 14:12:12,47.72,43.71
2022-12-26 15:12:11,81.14,77.33
2022-12-26 16:12:10,48.48,45.36
2022-12-26 17:12:10,78.54,72.94
2022-12-26 18:12:09,37.07,35.16
2022-12-26 19:12:09,61.08,55.89
2022-12-26 20:12:08,72.51,67.02
2022-12-26 21:12:08,82.95,75.97
2022-12-26 22:12:07,20.0,19.23
2022-12-26 23:12:07,81.21,73.61
2022-12-27 00:12:06,27.66,25.07
2022-12-27 01:12:06,57.04,52.92
2022-12-27 02:12:05,65.18,60.01
2022-12-27 03:12:05,100.86,95.69
2022-12-27 04:12:04,77.76,73.09
2022-12-27 05:12:03,79.17,72.05
2022-12-27 06:12:03,83.85,74.49
2022-12-27 07:12:02,32.13,29.88
2022-12-27 08:12:02,91.25,84.76
2022-12-27 09:12:01,66.84,62.39
2022-12-27 10:12:01,55.62,52.48
2022-12-27 11:12:00,81.69,74.93
2022-12-27 12:12:00,55.65,52.42
2022-12-27 13:11:59,90.66,84.02
2022-12-27 14:11:59,73.35,67.79
2022-12-27 15:11:58,60.73,55.98
2022-12-27 16:11:57,109.29,100.72
2022-12-27 17:11:57,46.26,44.96
2022-12-27 18:11:56,48.83,45.05
2022-12-27 19:11:56,59.6,57.23
2022-12-27 20:11:55,59.44,52.85
2022-12-27 21:11:55,62.49,55.03
2022-12-27 22:11:54,34.43,31.18
2022-12-27 23:11:54,32.25,30.05
2022-12-28 00:11:53,73.35,68.46
2022-12-28 01:11:53,41.73,38.91
2022-12-28 02:11:52,55.42,54.9
2022-12-28 03:11:52,92.86,84.48
2022-12-28 04:11:51,45.41,42.17
2022-12-28 05:11:50,53.5,49.3
2022-12-28 06:11:50,85.31,85.22
2022-12-28 07:11:49,52.29,49.81
2022-12-28 08:11:49,77.55,74.11
2022-12-28 09:11:48,81.48,75.24
2022-12-28 10:11:48,56.35,53.41
2022-12-28 11:11:47,83.4,76.76
2022-12-28 12:11:47,32.48,30.86
2022-12-28 13:11:46,45.67,43.19
2022-12-28 14:11:46,89.63,81.32
2022-12-28 15:11:45,33.39,31.59
2022-12-28 16:11:45,59.33,55.32
2022-12-28 17:11:44,79.4,74.3
2022-12-28 18:11:43,62.55,56.22
2022-12-28 19:11:43,20.0,18.93
2022-12-28 20:11:42,40.15,38.08
2022-12-28 21:11:42,52.42,47.4
2022-12-28 22:11:41,85.15,79.74
2022-12-28 23:11:41,69.58,64.63
2022-12-29 00:11:40,68.91,62.7
2022-12-29 01:11:40,76.55,75.53
2022-12-29 02:11:39,94.04,85.89
2022-12-29 03:11:39,117.0,111.56
2022-12-29 04:11:38,67.29,63.07
2022-12-29 05:11:38,29.77,28.33
2022-12-29 06:11:37,73.89,68.33
2022-12-29 07:11:36,65.41,61.21
2022-12-29 08:11:36,30.81,29.85
2022-12-29 09:11:35,67.99,62.09
2022-12-29 10:11:35,48.59,47.11
2022-12-29 11:11:34,62.7,58.56
2022-12-29 12:11:34,76.24,69.4
2022-12-29 13:11:33,88.45,84.1
2022-12-29 14:11:33,74.3,70.58
2022-12-29 15:11:32,28.71,26.28
2022-12-29 16:11:32,55.49,44.48
2022-12-29 17:11:31,55.28,50.86
2022-12-29 18:11:30,87.85,82.17
2022-12-29 19:11:30,82.81,77.18
2022-12-29 20:11:29,43.87,41.23
2022-12-29 21:11:29,94.21,86.69
2022-12-29 22:11:28,40.24,36.56
2022-12-29 23:11:28,38.33,33.73
2022-12-30 00:11:27,91.53,84.25
2022-12-30 01:11:27,38.55,35.85
2022-12-30 02:11:26,56.32,54.3
2022-12-30 03:11:26,23.07,20.63
2022-12-30 04:11:25,57.12,54.59
2022-12-30 05:11:25,75.86,71.75
2022-12-30 06:11:24,81.34,73.69
2022-12-30 07:11:23,32.35,30.5
2022-12-30 08:11:23,104.27,96.67
2022-12-30 09:11:22,57.24,52.03
2022-12-30 10:11:22,64.08,59.1
2022-12-30 11:11:21,32.81,29.6
2022-12-30 12:11:21,73.3,68.44
2022-12-30 13:11:20,63.38,59.93
2022-12-30 14:11:20,85.93,78.54
2022-12-30 15:11:19,46.24,42.3
2022-12-30 16:11:19,102.4,92.04
2022-12-30 17:11:18,71.25,66.93
